Zona;Localidade;Bairro;Nr Local;Local de Votação;Endereço;Seção;Agregadas;Qtd Aptos
5;BOA VISTA;SENADOR HELIO CAMPOS;2216;CASA MÃE TIA LIDIA;RUA LUIZ TAVARES DA SILVA, N 783;431; ;287
5;BOA VISTA;SENADOR HELIO CAMPOS;2216;CASA MÃE TIA LIDIA;RUA LUIZ TAVARES DA SILVA, N 783;432; ;294
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;316; ;336
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;327; ;336
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;348; ;330
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;361; ;342
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;372; ;342
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;385; ;339
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;395; ;344
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;409; ;340
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;479; ;332
5;BOA VISTA;SÃO BENTO;2062;IOLADIO BATISTA DA SILVA E.M.;RUA ANTÔNIO FERREIRA DE SOUSA, 1056;630; ;341
5;BONFIM;CENTRO;1120;SAGRADO CORACAO DE JESUS E.M;RUA CASSIMIRO JÚNIOR, 93 - SEDE;564; ;268
5;BONFIM;CENTRO;1120;SAGRADO CORACAO DE JESUS E.M;RUA CASSIMIRO JÚNIOR, 93 - SEDE;565; ;265
5;BONFIM;CENTRO;1120;SAGRADO CORACAO DE JESUS E.M;RUA CASSIMIRO JÚNIOR, 93 - SEDE;566; ;257
5;BONFIM;CENTRO;1120;SAGRADO CORACAO DE JESUS E.M;RUA CASSIMIRO JÚNIOR, 93 - SEDE;567; ;263
5;BONFIM;CENTRO;1120;SAGRADO CORACAO DE JESUS E.M;RUA CASSIMIRO JÚNIOR, 93 - SEDE;568; ;265
5;BONFIM;CENTRO;1147;ALDEBARO JOSÉ ALCÂNTARA E.E.;RUA CASTRO ALVES S/N - SEDE;570; ;294
5;BONFIM;CENTRO;1147;ALDEBARO JOSÉ ALCÂNTARA E.E.;RUA CASTRO ALVES S/N - SEDE;571; ;290
5;BONFIM;CENTRO;1147;ALDEBARO JOSÉ ALCÂNTARA E.E.;RUA CASTRO ALVES S/N - SEDE;572; ;291
5;BONFIM;CENTRO;1147;ALDEBARO JOSÉ ALCÂNTARA E.E.;RUA CASTRO ALVES S/N - SEDE;573; ;293
5;BONFIM;CENTRO;1147;ALDEBARO JOSÉ ALCÂNTARA E.E.;RUA CASTRO ALVES S/N - SEDE;574; ;291
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;537; ;261
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;538; ;261
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;539; ;257
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;540; ;257
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;541; ;258
5;BONFIM;CIDADE NOVA;1015;ESCOLA MUNICIPAL MACIEL RIBEIRO VICENTE DA SILVA;NA RUA MARIA DEOLINDA DE FRANCO MEGIAS, S/N;542; ;257
5;BONFIM;COMPLEXO CAJU;1201;COMPLEXO CAJU E.M.;COMPLEXO CAJU;635; ;157
5;BONFIM;RURAL;1023;LAURIANO JOÃO DA SILVA E.M.INDÍGENA;COMUNIDADE INDIGENA MANOÁ;543; ;261
5;BONFIM;RURAL;1023;LAURIANO JOÃO DA SILVA E.M.INDÍGENA;COMUNIDADE INDIGENA MANOÁ;544; ;257
5;BONFIM;RURAL;1023;LAURIANO JOÃO DA SILVA E.M.INDÍGENA;COMUNIDADE INDIGENA MANOÁ;545;628;256
5;BONFIM;RURAL;1031;ALMIRANTE TAMANDARE E.M.;VILA NOVA ESPERANCA, S/N;546; ;294
5;BONFIM;RURAL;1031;ALMIRANTE TAMANDARE E.M.;VILA NOVA ESPERANCA, S/N;547; ;295
5;BONFIM;RURAL;1031;ALMIRANTE TAMANDARE E.M.;VILA NOVA ESPERANCA, S/N;548; ;293
5;BONFIM;RURAL;1040;JOAQUIM THOME E.M. INDÍGENA;COMUNIDADE INDIGENA MOSCOW;549;634;289
5;BONFIM;RURAL;1040;JOAQUIM THOME E.M. INDÍGENA;COMUNIDADE INDIGENA MOSCOW;550;633;274
5;BONFIM;RURAL;1066;ALDENORA RIBEIRO E.M;AV BOA VISTA, S/N, VILA VILENA;551; ;242
5;BONFIM;RURAL;1066;ALDENORA RIBEIRO E.M;AV BOA VISTA, S/N, VILA VILENA;552; ;245
5;BONFIM;RURAL;1066;ALDENORA RIBEIRO E.M;AV BOA VISTA, S/N, VILA VILENA;553; ;237
5;BONFIM;RURAL;1074;SAO FRANCISCO E.E;RUA PRINCIPAL - VILA SAO FRANCISCO S/N;554; ;258
5;BONFIM;RURAL;1074;SAO FRANCISCO E.E;RUA PRINCIPAL - VILA SAO FRANCISCO S/N;555; ;257
5;BONFIM;RURAL;1074;SAO FRANCISCO E.E;RUA PRINCIPAL - VILA SAO FRANCISCO S/N;556; ;260
5;BONFIM;RURAL;1074;SAO FRANCISCO E.E;RUA PRINCIPAL - VILA SAO FRANCISCO S/N;557; ;254
5;BONFIM;RURAL;1082;VOVÓ ALZIRA PINTO E.M.INDÍGENA;COMUNIDADE INDÍGENA JACAMIM;558; ;209
5;BONFIM;RURAL;1082;VOVÓ ALZIRA PINTO E.M.INDÍGENA;COMUNIDADE INDÍGENA JACAMIM;559; ;192
5;BONFIM;RURAL;1090;PROFESSOR DEVALDO BARRETO DE SOUZA E.M. INDÍGENA;COMUNIDADE INDÍGENA PIUM;560; ;244
5;BONFIM;RURAL;1090;PROFESSOR DEVALDO BARRETO DE SOUZA E.M. INDÍGENA;COMUNIDADE INDÍGENA PIUM;561; ;204
5;BONFIM;RURAL;1104;FELICIANA DIAS CARNEIRO E.M;VICINAL II, PA TABOCA, - VILA SANTA LUZIA;563; ;120
5;BONFIM;RURAL;1139;VOVÔ BRAULINO E.M. INDÍGENA;COMUNIDADE INDÍGENA MARUPÁ;569;637;195
5;BONFIM;RURAL;1155;DR. EDUARDO RIBEIRO E. M. INDÍGENA;COMUNIDADE INDIGENA JABUTI - BR 401;575; ;187
5;BONFIM;RURAL;1155;DR. EDUARDO RIBEIRO E. M. INDÍGENA;COMUNIDADE INDIGENA JABUTI - BR 401;576;636;248
5;BONFIM;RURAL;1163;TUXAUA HENRIQUE  GOMES E.M. INDÍGENA;COMUNIDADE INDÍGENA ALTO ARRAIA;577; ;165
5;CANTÁ;CENTRO;1031;JOSE AURELIANO DA COSTA E.E.;RUA FRANCISCO CUNHA S/N - SEDE;482; ;255
5;CANTÁ;CENTRO;1031;JOSE AURELIANO DA COSTA E.E.;RUA FRANCISCO CUNHA S/N - SEDE;483; ;258
5;CANTÁ;CENTRO;1031;JOSE AURELIANO DA COSTA E.E.;RUA FRANCISCO CUNHA S/N - SEDE;484; ;249
5;CANTÁ;CENTRO;1031;JOSE AURELIANO DA COSTA E.E.;RUA FRANCISCO CUNHA S/N - SEDE;485; ;249
5;CANTÁ;CENTRO;1031;JOSE AURELIANO DA COSTA E.E.;RUA FRANCISCO CUNHA S/N - SEDE;486; ;249
5;CANTÁ;CENTRO;1171;SECRETARIA MUNICIPAL DE EDUCACAO - SEMEC;RUA OLAVO BRASIL FILHO S/N - SEDE;519; ;259
5;CANTÁ;CENTRO;1171;SECRETARIA MUNICIPAL DE EDUCACAO - SEMEC;RUA OLAVO BRASIL FILHO S/N - SEDE;520; ;250
5;CANTÁ;CENTRO;1171;SECRETARIA MUNICIPAL DE EDUCACAO - SEMEC;RUA OLAVO BRASIL FILHO S/N - SEDE;642; ;134
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;487; ;254
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;488; ;254
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;530; ;265
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;531; ;262
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;534; ;257
5;CANTÁ;CENTRO;1279;TIA ERCÍLIA E.M.;AV RENATO COSTA DE ALMEIDA, SN - SEDE;643; ;137
5;CANTÁ;RURAL;1040;MARIO HOMEM DE MELO E..E;VICINAL I, AVENIDA CENTRAL - VILA SERRA GRANDE I;489; ;222
5;CANTÁ;RURAL;1040;MARIO HOMEM DE MELO E..E;VICINAL I, AVENIDA CENTRAL - VILA SERRA GRANDE I;490; ;217
5;CANTÁ;RURAL;1058;ANTONIO AUGUSTO MARTINS E.E.;RUA DA EXPOFFER, 149, CONFIANÇA III - VILA CENTRAL;492; ;261
5;CANTÁ;RURAL;1058;ANTONIO AUGUSTO MARTINS E.E.;RUA DA EXPOFFER, 149, CONFIANÇA III - VILA CENTRAL;493; ;265
5;CANTÁ;RURAL;1058;ANTONIO AUGUSTO MARTINS E.E.;RUA DA EXPOFFER, 149, CONFIANÇA III - VILA CENTRAL;494; ;260
5;CANTÁ;RURAL;1066;SANTA CATARINA E.E.;BR-432, CONFIANCA III - VILA SANTA RITA;495;619;307
5;CANTÁ;RURAL;1066;SANTA CATARINA E.E.;BR-432, CONFIANCA III - VILA SANTA RITA;496; ;246
5;CANTÁ;RURAL;1074;SIZENANDO DINIZ E.E.;COMUNIDADE INDIGENA MALACACHETA;497; ;236
5;CANTÁ;RURAL;1074;SIZENANDO DINIZ E.E.;COMUNIDADE INDIGENA MALACACHETA;498; ;242
5;CANTÁ;RURAL;1074;SIZENANDO DINIZ E.E.;COMUNIDADE INDIGENA MALACACHETA;606; ;234
5;CANTÁ;RURAL;1082;PROFESSORA GENIRA BRITO RODRIGUES E.E.;AV. AMAZONAS - BR-432 - VILA FÉLIX PINTO;499; ;256
5;CANTÁ;RURAL;1082;PROFESSORA GENIRA BRITO RODRIGUES E.E.;AV. AMAZONAS - BR-432 - VILA FÉLIX PINTO;500; ;254
5;CANTÁ;RURAL;1082;PROFESSORA GENIRA BRITO RODRIGUES E.E.;AV. AMAZONAS - BR-432 - VILA FÉLIX PINTO;501;535;263
5;CANTÁ;RURAL;1082;PROFESSORA GENIRA BRITO RODRIGUES E.E.;AV. AMAZONAS - BR-432 - VILA FÉLIX PINTO;502; ;256
5;CANTÁ;RURAL;1090;TUXAUA LUIS CADETE E.E.;COMUNIDADE INDIGENA CANAUANI;503; ;298
5;CANTÁ;RURAL;1090;TUXAUA LUIS CADETE E.E.;COMUNIDADE INDIGENA CANAUANI;504;672;308
5;CANTÁ;RURAL;1104;DOUTOR ARNALDO BRANDAO E.M.;VICINAL II, CONFIANÇA II - VILA SÃO RAIMUNDO;505; ;256
5;CANTÁ;RURAL;1104;DOUTOR ARNALDO BRANDAO E.M.;VICINAL II, CONFIANÇA II - VILA SÃO RAIMUNDO;506; ;257
5;CANTÁ;RURAL;1112;ESCOLA MUNICIPAL SERRA GRANDE;VILA SERRA GRANDE II;507; ;225
5;CANTÁ;RURAL;1112;ESCOLA MUNICIPAL SERRA GRANDE;VILA SERRA GRANDE II;508; ;229
5;CANTÁ;RURAL;1120;DUQUE DE CAXIAS E.M.;VICINAL IX CONFIANÇA III - VILA CAXIAS;509;510;269
5;CANTÁ;RURAL;1139;PROFESSOR EDNILSON LIMA CAVALCANTE E.E.;COMUNIDADE INDIGENA TABA LASCADA;511; ;258
5;CANTÁ;RURAL;1139;PROFESSOR EDNILSON LIMA CAVALCANTE E.E.;COMUNIDADE INDIGENA TABA LASCADA;605; ;145
5;CANTÁ;RURAL;1147;PRESIDENTE TANCREDO NEVES E.M.;VICINAL VIII, CONFIANCA III - PRÓX. PA TATAJUBA;512; ;248
5;CANTÁ;RURAL;1155;SÃO SEBASTIÃO E.M.;VICINAL X, CONFIANCA III - VILA AGUIAR;514; ;205
5;CANTÁ;RURAL;1163;OTILIA SOUSA PINTO E.E.;AV AMAZONAS (BR-432), CONFIANÇA III - VILA UNIAO;515; ;221
5;CANTÁ;RURAL;1163;OTILIA SOUSA PINTO E.E.;AV AMAZONAS (BR-432), CONFIANÇA III - VILA UNIAO;516; ;222
5;CANTÁ;RURAL;1163;OTILIA SOUSA PINTO E.E.;AV AMAZONAS (BR-432), CONFIANÇA III - VILA UNIAO;517; ;222
5;CANTÁ;RURAL;1163;OTILIA SOUSA PINTO E.E.;AV AMAZONAS (BR-432), CONFIANÇA III - VILA UNIAO;518; ;222
5;CANTÁ;RURAL;1180;ALCIDES MIGUEL DE SOUZA E.E;VICINAL II, PA TABOCA - VILA PROGRESSO;521;607;321
5;CANTÁ;RURAL;1201;PROFESSORA LECI RIBEIRO ALVES E.M;AV RENATO RUSSO LT 200 QD 728, CIDADE SANTA CECÍLIA;523;646;362
5;CANTÁ;RURAL;1201;PROFESSORA LECI RIBEIRO ALVES E.M;AV RENATO RUSSO LT 200 QD 728, CIDADE SANTA CECÍLIA;524; ;286
5;CANTÁ;RURAL;1244;GERMANO DA SILVA PENA E.M.;VICINAL II, PA TABOCA - VILA SÃO SEBASTIÃO;525; ;232
5;CANTÁ;RURAL;1252;BARBOSA DE ALENCAR E.E;BR 432, KM 20 - VILA SÃO JOSÉ DO BARAUANA;526; ;299
5;CANTÁ;RURAL;1252;BARBOSA DE ALENCAR E.E;BR 432, KM 20 - VILA SÃO JOSÉ DO BARAUANA;527; ;296
5;CANTÁ;RURAL;1252;BARBOSA DE ALENCAR E.E;BR 432, KM 20 - VILA SÃO JOSÉ DO BARAUANA;528;663;343
5;CANTÁ;RURAL;1252;BARBOSA DE ALENCAR E.E;BR 432, KM 20 - VILA SÃO JOSÉ DO BARAUANA;620; ;296
5;CANTÁ;RURAL;1260;JOSÉ LINHARES E.M.;VICINAL II, SERRA GRANDE II - VILA FONTE NOVA;529;608;307
5;CANTÁ;RURAL;1295;CHAPEUZINHO VERMELHO E.M;VICINAL IX, CONFIANÇA III - VILA SANTA LUZIA DO BARAUANA;536; ;199
5;NORMANDIA;CENTRO;1015;PREFEITURA MUNICIPAL DE NORMANDIA;RUA MANOEL AMANCIO,S/N - SEDE;578; ;229
5;NORMANDIA;CENTRO;1015;PREFEITURA MUNICIPAL DE NORMANDIA;RUA MANOEL AMANCIO,S/N - SEDE;579; ;234
5;NORMANDIA;CENTRO;1015;PREFEITURA MUNICIPAL DE NORMANDIA;RUA MANOEL AMANCIO,S/N - SEDE;580; ;230
5;NORMANDIA;CENTRO;1015;PREFEITURA MUNICIPAL DE NORMANDIA;RUA MANOEL AMANCIO,S/N - SEDE;615; ;228
5;NORMANDIA;CENTRO;1023;CASTRO ALVES E. M.;RUA ROBERTO COSTA, S/N - SEDE;581; ;279
5;NORMANDIA;CENTRO;1023;CASTRO ALVES E. M.;RUA ROBERTO COSTA, S/N - SEDE;582;670;367
5;NORMANDIA;CENTRO;1023;CASTRO ALVES E. M.;RUA ROBERTO COSTA, S/N - SEDE;612; ;266
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;583; ;287
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;584; ;284
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;585; ;288
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;586; ;291
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;587; ;285
5;NORMANDIA;CENTRO;1031;MARIANO VIEIRA E.E.;RUA BIATRIZ MACÊDO, S/N - SEDE;588; ;277
5;NORMANDIA;RURAL;1040;JOSÉ VIRIATO E.E INDÍGENA;COMUNIDADE INDÍGENA RAPOSA I;589; ;228
5;NORMANDIA;RURAL;1040;JOSÉ VIRIATO E.E INDÍGENA;COMUNIDADE INDÍGENA RAPOSA I;590; ;231
5;NORMANDIA;RURAL;1040;JOSÉ VIRIATO E.E INDÍGENA;COMUNIDADE INDÍGENA RAPOSA I;591; ;228
5;NORMANDIA;RURAL;1058;ÍNDIO MACUXI E.E.INDÍGENA;COMUNIDADE INDIGENA NAPOLEÃO;592; ;225
5;NORMANDIA;RURAL;1058;ÍNDIO MACUXI E.E.INDÍGENA;COMUNIDADE INDIGENA NAPOLEÃO;593;613;367
5;NORMANDIA;RURAL;1066;ÍNDIO GUSTAVO ALFREDO E.E.;COMUNIDADE INDIGENA ARAÇÁ DA SERRA;594; ;273
5;NORMANDIA;RURAL;1066;ÍNDIO GUSTAVO ALFREDO E.E.;COMUNIDADE INDIGENA ARAÇÁ DA SERRA;595; ;275
5;NORMANDIA;RURAL;1066;ÍNDIO GUSTAVO ALFREDO E.E.;COMUNIDADE INDIGENA ARAÇÁ DA SERRA;596; ;273
5;NORMANDIA;RURAL;1082;MARECHAL DEODORO DA FONSECA E. E.;COMUNIDADE INDIGENA CANAVIAL;598;599;379
5;NORMANDIA;RURAL;1090;TUXAUA EVARISTO E.E.;COMUNIDADE INDIGENA XUMINA;600;614;349
5;NORMANDIA;RURAL;1104;GERALDO CRISPIM E. E. INDÍGENA;COMUNIDADE INDÍGENA COQUEIRINHO;601; ;269
5;NORMANDIA;RURAL;1112;ÍNDIO MARAJÓ E.E. INDÍGENA;COMUNIDADE INDIGENA GUARIBA - REGIÃO RAPOSA;602; ;235
5;NORMANDIA;RURAL;1112;ÍNDIO MARAJÓ E.E. INDÍGENA;COMUNIDADE INDIGENA GUARIBA - REGIÃO RAPOSA;603; ;236
5;NORMANDIA;RURAL;1120;ÍNDIO MAURO E.E INDÍGENA;COMUNIDADE INDÍGENA TESO DO GAVIÃO;604; ;195
5;NORMANDIA;RURAL;1139;ÍNDIO HERMÍNIO PAULINO E.E;COMUNIDADE INDÍGENA SÃO PEDRO;611; ;153
5;NORMANDIA;RURAL;1147;PAJÉ JOSÉ GALÉ - UNIDADE BÁSICA DE SAÚDE;COMUNIDADE INDÍGENA HOMOLOGAÇÃO - VICINAL DO ARROZ;627; ;75
5;NORMANDIA;RURAL;1155;KO'KO LUIZA E.E.INDÍGENA;POLO SANTA CRUZ;668; ;125
6;IRACEMA;ALVORADA;1066;ESCOLA GIOVANEI SOUZA DOS SANTOS;RUA PRINCESA ISABEL, S/N;19; ;295
6;IRACEMA;ALVORADA;1066;ESCOLA GIOVANEI SOUZA DOS SANTOS;RUA PRINCESA ISABEL, S/N;20; ;294
6;IRACEMA;ALVORADA;1066;ESCOLA GIOVANEI SOUZA DOS SANTOS;RUA PRINCESA ISABEL, S/N;87; ;293
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;1; ;236
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;2; ;226
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;3; ;220
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;4; ;224
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;5; ;222
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;6; ;229
6;IRACEMA;CENTRO;1015;CRAS - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL;AV. SEBASTIÃO EVARISTO DE CASTRO;70; ;224
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;9; ;259
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;10; ;257
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;11; ;259
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;12; ;253
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;13; ;259
6;IRACEMA;CENTRO;1031;IRACEMA AGUIAR PEREIRA E.E.;AV SEBASTIÃO EVARISTO DE CASTRO S/N;15; ;261
6;IRACEMA;COLÔNIA DO ROXINHO;1023;JOSÉ PEREIRA DE ARAÚJO E.E.;VICINAL 5;7; ;210
6;IRACEMA;COLÔNIA DO ROXINHO;1023;JOSÉ PEREIRA DE ARAÚJO E.E.;VICINAL 5;8; ;210
6;IRACEMA;VILA CAMPOS NOVOS;1040;MANOEL AGOSTINHO DE ALMEIDA E.;VILA RIBEIRO CAMPOS, S/N;16; ;257
6;IRACEMA;VILA CAMPOS NOVOS;1040;MANOEL AGOSTINHO DE ALMEIDA E.;VILA RIBEIRO CAMPOS, S/N;17; ;254
6;IRACEMA;VILA CAMPOS NOVOS;1040;MANOEL AGOSTINHO DE ALMEIDA E.;VILA RIBEIRO CAMPOS, S/N;18; ;258
6;IRACEMA;VILA CAMPOS NOVOS;1040;MANOEL AGOSTINHO DE ALMEIDA E.;VILA RIBEIRO CAMPOS, S/N;72; ;259
6;IRACEMA;VILA CAMPOS NOVOS;1040;MANOEL AGOSTINHO DE ALMEIDA E.;VILA RIBEIRO CAMPOS, S/N;86;79;298
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1015;VEREADOR FRANCISCO PEREIRA LIMA E.P.G.;RUA PARÁ, S/N;21;22;237
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1015;VEREADOR FRANCISCO PEREIRA LIMA E.P.G.;RUA PARÁ, S/N;23;57;233
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1015;VEREADOR FRANCISCO PEREIRA LIMA E.P.G.;RUA PARÁ, S/N;58;59 - 60;354
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;41; ;291
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;42; ;290
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;43; ;290
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;44; ;287
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;45; ;288
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;46; ;288
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;74; ;287
6;MUCAJAÍ;BAIRRO DOS ESTADOS;1074;PADRE JOSÉ MONTICONE;AVENIDA MARANHÃO;85; ;288
6;MUCAJAÍ;CENTRO;1023;ANTÔNIO NASCIMENTO FILHO E.P.;RUA RAIMUNDO GERMINIANO DE ALMEIDA, S/N;24; ;238
6;MUCAJAÍ;CENTRO;1023;ANTÔNIO NASCIMENTO FILHO E.P.;RUA RAIMUNDO GERMINIANO DE ALMEIDA, S/N;25;80 - 81;250
6;MUCAJAÍ;CENTRO;1023;ANTÔNIO NASCIMENTO FILHO E.P.;RUA RAIMUNDO GERMINIANO DE ALMEIDA, S/N;27; ;236
6;MUCAJAÍ;CENTRO;1023;ANTÔNIO NASCIMENTO FILHO E.P.;RUA RAIMUNDO GERMINIANO DE ALMEIDA, S/N;30; ;236
6;MUCAJAÍ;CENTRO;1023;ANTÔNIO NASCIMENTO FILHO E.P.;RUA RAIMUNDO GERMINIANO DE ALMEIDA, S/N;31; ;240
6;MUCAJAÍ;NOVA JERUSALÉM;1058;JESUS DE NAZARÉ E.P.G.;AVENIDA FIRMINO AZEVEDO, S/N;32; ;292
6;MUCAJAÍ;NOVA JERUSALÉM;1058;JESUS DE NAZARÉ E.P.G.;AVENIDA FIRMINO AZEVEDO, S/N;33; ;296
6;MUCAJAÍ;NOVA JERUSALÉM;1058;JESUS DE NAZARÉ E.P.G.;AVENIDA FIRMINO AZEVEDO, S/N;34; ;291
6;MUCAJAÍ;NOVA JERUSALÉM;1058;JESUS DE NAZARÉ E.P.G.;AVENIDA FIRMINO AZEVEDO, S/N;69; ;287
6;MUCAJAÍ;NOVA JERUSALÉM;1058;JESUS DE NAZARÉ E.P.G.;AVENIDA FIRMINO AZEVEDO, S/N;82;90;325
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;35;36;376
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;37;39;365
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;38; ;215
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;40; ;210
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;71;89;331
6;MUCAJAÍ;SAGRADA FAMÍLIA;1236;MARIA MARISELMA DE OLIVEIRA CRUZ;AV DEUSDETE SOARES MEDRADA;76; ;351
